Year,Units,Value
2011,EUR,10279114.0
2013,EUR,12586543.0
2014,EUR,12558653.0
2011,percent,0.3
2013,percent,0.4
2014,percent,0.4
2015,percent,0.4
2016,percent,0.3
2017,percent,0.3
2018,percent,0.5
2019,percent,0.4
