Year,Units,Value
2010,tone,10039376.0
2011,tone,9056172.0
2012,tone,8487730.0
2013,tone,8724634.0
2010,tone po glavi stanovnika,16.2
2011,tone po glavi stanovnika,14.6
2012,tone po glavi stanovnika,13.7
2013,tone po glavi stanovnika,14.1
