Year,Units,Category,Value
2014,yes_no,national_stat_plan_strategy,1
2015,yes_no,national_stat_plan_strategy,1
2016,yes_no,national_stat_plan_strategy,1
2017,yes_no,national_stat_plan_strategy,1
2018,yes_no,national_stat_plan_strategy,1
2019,yes_no,national_stat_plan_strategy,1
2020,yes_no,national_stat_plan_strategy,1
2021,yes_no,national_stat_plan_strategy,1
2022,yes_no,national_stat_plan_strategy,1
