Year,Units,Kategorija,Value
2019,na 1000 ljudi,Stopa smrtnosti standardizovana po godinama koja se pripisuje zagađenju vazduha na otvorenom,60
2019,na 1000 ljudi,Stopa smrtnosti standardizovana po godinama koja se pripisuje zagađenju vazduha u domaćinstvu,66
2019,na 1000 ljudi,Stopa smrtnosti standardizovana po godinama koja se pripisuje zagađenju vazduha na otvorenom i u domaćinstvu,115
2019,na 1000 ljudi,Sirova stopa smrtnosti koja se pripisuje zagađenju vazduha na otvorenom,77
2019,na 1000 ljudi,Sirova stopa smrtnosti koja se pripisuje zagađenju vazduha na otvorenom i u domaćinstvu,140
2019,na 1000 ljudi,Sirova stopa smrtnosti koja se pripisuje zagađenju vazduha u domaćinstvu,71
