Year,Units,Kategorija,Value
2025,da/ne,Ažurirani nacionalno utvrđeni doprinos (NDC),1
2025,da/ne,Četvrta nacionalna komunikacija i prvi dvogodišnji izvještaj o transparentnosti (BTR),1
2025,da/ne,Plan prilagođavanja na klimatske promjene 2025–2035,1
