Year,Units,Category,Value
2017,%,water_waste_cat_1,76.2
2017,%,water_waste_cat_2,56.2
2017,%,water_waste_cat_total,74.4
2020,%,water_waste_cat_3,45.0727
2022,%,water_waste_cat_3,55.27942
