Year,Units,Kategorija,Value
2017,procenat,ukupno vodena tijela,94.1
2020,procenat,ukupno vodena tijela,88.1
2017,procenat,tijela podzemne vode,0.0
2020,procenat,tijela podzemne vode,100.0
2017,procenat,otvorena vodena tijela,100.0
2020,procenat,otvorena vodena tijela,90.9
2017,procenat,riječna vodena tijela,100.0
2020,procenat,riječna vodena tijela,86.7
