Year,Units,Category,Value
2017,%,total,34
2020,%,total,35
2017,%,6_5_1_cat_1,50
2020,%,6_5_1_cat_1,54
2017,%,6_5_1_cat_2,28
2020,%,6_5_1_cat_2,24
2017,%,6_5_1_cat_3,40
2020,%,6_5_1_cat_3,38
2017,%,6_5_1_cat_4,20
2020,%,6_5_1_cat_4,23
