Year,Units,Category,Value
2008,%,3_8_2_cat_1,6.9
2009,%,3_8_2_cat_1,7.4
2010,%,3_8_2_cat_1,7.0
2011,%,3_8_2_cat_1,9.3
2012,%,3_8_2_cat_1,7.8
2013,%,3_8_2_cat_1,9.1
2014,%,3_8_2_cat_1,8.9
2015,%,3_8_2_cat_1,10.3
2008,%,3_8_2_cat_2,1.1
2009,%,3_8_2_cat_2,0.6
2010,%,3_8_2_cat_2,0.7
2011,%,3_8_2_cat_2,0.8
2012,%,3_8_2_cat_2,0.8
2013,%,3_8_2_cat_2,1.7
2014,%,3_8_2_cat_2,1.0
2015,%,3_8_2_cat_2,0.8
