Year,Units,Category,Value
2012,%,cat_b,6
2013,%,cat_b,11
2014,%,cat_b,12
2015,%,cat_b,9
2012,%,cat_c,42
2013,%,cat_c,41
2014,%,cat_c,40
2015,%,cat_c,45
2012,%,cat_d,1
2013,%,cat_d,0
2014,%,cat_d,0
2015,%,cat_d,1
2012,%,cat_e,14
2013,%,cat_e,12
2014,%,cat_e,13
2015,%,cat_e,14
