Year,Units,Category,Value
2025,yes/no,Updated Nationally Determined Contribution (NDC),1
2025,yes/no,Fourth National Communication and First Biennial Transparency Report (BTR),1
2025,yes/no,Climate Adaptation Plan 2025–2035,1
