Year,Units,Category,Value
2017,percent,bodies of water,94.1
2020,percent,bodies of water,88.1
2017,percent,groundwater bodies,0.0
2020,percent,groundwater bodies,100.0
2017,percent,open water bodies,100.0
2020,percent,open water bodies,90.9
2017,percent,river water bodies,100.0
2020,percent,river water bodies,86.7
2023,percent,bodies of water,95.3
2023,percent,open water bodies,100.0
2023,percent,river water bodies,96.2
