Year,Units,Category,Value
2017,%,6_3_2_cat_1,94.1
2020,%,6_3_2_cat_1,88.1
2017,%,6_3_2_cat_2,0.0
2020,%,6_3_2_cat_2,100.0
2017,%,6_3_2_cat_3,100.0
2020,%,6_3_2_cat_3,90.9
2017,%,6_3_2_cat_4,100.0
2020,%,6_3_2_cat_4,86.7
